name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sceaux,2010-05-23,27,12.7,20.1,26.5,12.7,20.1,8.7,51,0,0,0,,0,0,32.8,14.8,40.6,1022.1,2.6,29.7,340.4,29.4,9,,2010-05-23T06:00:13,2010-05-23T21:35:39,0.34,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-24,29.2,14.9,23,27.9,14.9,22.7,9.8,46,0,0,0,,0,0,20.6,9.6,281.2,1015.2,1.8,38.1,343.9,29.8,9,,2010-05-24T05:59:12,2010-05-24T21:36:50,0.37,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-25,29,15.8,22.4,28,15.8,22.3,12.7,56.2,0.738,100,8.33,rain,0,0,40,18.5,210.3,1009.7,45.1,31,246.8,21.4,8,,2010-05-25T05:58:13,2010-05-25T21:38:00,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-26,20.2,13.6,17.5,20.2,13.6,17.5,12.9,74.9,2.702,100,16.67,rain,0,0,41.8,18.9,249.6,1007.4,72.2,24.4,280.8,24.1,8,,2010-05-26T05:57:16,2010-05-26T21:39:08,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-27,17.2,12.8,14.7,17.2,12.8,14.7,12.3,85.6,14.095,100,41.67,rain,0,0,25.9,12.5,256.6,1009.4,96.7,10.6,253.7,21.9,7,,2010-05-27T05:56:21,2010-05-27T21:40:15,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-28,19.3,10.3,14.9,19.3,10.3,14.9,6.5,61.2,1.139,100,16.67,rain,0,0,29.3,14.6,322.4,1015.6,51.3,25.6,347.6,29.9,9,,2010-05-28T05:55:29,2010-05-28T21:41:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-29,17.1,11.1,14.6,17.1,11.1,14.6,8.5,67.7,0.206,100,8.33,rain,0,0,44.8,24.2,188.4,1016.8,73.8,29.2,174,15,7,,2010-05-29T05:54:39,2010-05-29T21:42:24,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-30,16.7,13.2,14.7,16.7,13.2,14.7,11,79.2,0.867,100,33.33,rain,0,0,52.8,24.4,264.9,1013.7,97.8,35.2,216.7,18.7,8,,2010-05-30T05:53:52,2010-05-30T21:43:27,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-31,16.2,11.5,14.1,16.2,11.5,14.1,7.9,67,0,0,0,,0,0,36.2,17.4,320,1018.3,90.4,39.3,269.3,23.2,7,,2010-05-31T05:53:07,2010-05-31T21:44:27,0.61,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-01,17,10,13.4,17,10,13.4,10.1,80.8,1.968,100,16.67,rain,0,0,22.3,10.7,161.2,1017.3,82.8,15.8,192.1,16.7,6,,2010-06-01T05:52:25,2010-06-01T21:45:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-02,21.7,11.9,16.1,21.7,11.9,16.1,9.9,70.6,2.893,100,20.83,rain,0,0,34.6,17.8,31.8,1018.4,67,11.6,305.4,26.5,8,,2010-06-02T05:51:45,2010-06-02T21:46:24,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-03,24.6,12,18.7,24.6,12,18.7,9.1,55,0,0,0,,0,0,36.8,16.8,32.6,1019.4,3.6,27,348.6,30,9,,2010-06-03T05:51:08,2010-06-03T21:47:19,0.71,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-04,27.9,14.3,22,27.1,14.3,21.9,10.1,48.8,0,0,0,,0,0,29.1,12.6,67.8,1018.8,6.8,38.1,350.8,30.4,9,,2010-06-04T05:50:33,2010-06-04T21:48:12,0.74,Clear,Clear conditions throughout the day.,clear-day,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-05,28.9,17,23.7,28.1,17,23.5,12.2,50.6,0,0,0,,0,0,26.9,9.8,109.6,1018.1,26.1,35.8,330.4,28.5,9,,2010-06-05T05:50:01,2010-06-05T21:49:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-06,22.8,17,20.3,22.8,17,20.3,14.1,67.9,6.12,100,8.33,rain,0,0,48.4,18.8,256.6,1013.7,69.1,29.6,203.6,17.6,6,,2010-06-06T05:49:32,2010-06-06T21:49:53,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-07,22.7,12.2,17.4,22.7,12.2,17.4,10.2,64.8,0,0,0,,0,0,34,13.4,244,1013.9,54.9,40.6,298.7,25.6,9,,2010-06-07T05:49:05,2010-06-07T21:50:40,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-08,21.7,16,18.7,21.7,16,18.7,12.5,67.8,0.024,100,4.17,rain,0,0,40.3,21.5,191.6,1005.6,82.3,39.5,219.4,19,6,,2010-06-08T05:48:41,2010-06-08T21:51:25,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-09,18.1,15.2,16.7,18.1,15.2,16.7,14.8,88.4,5.232,100,50,rain,0,0,17.9,9.5,145.5,1004.4,93.3,17.8,89.2,7.7,4,,2010-06-09T05:48:20,2010-06-09T21:52:08,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-10,24,16.1,18.5,24,16.1,18.5,16.3,87.3,5.154,100,29.17,rain,0,0,38.8,15.5,99.7,1002,91.8,13.7,149.5,12.8,7,,2010-06-10T05:48:01,2010-06-10T21:52:49,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-11,25.7,15.1,20.4,25.7,15.1,20.4,13.5,67.9,0.007,100,4.17,rain,0,0,29.3,12.9,211.5,1007.2,51.1,29.7,322.7,27.9,9,,2010-06-11T05:47:45,2010-06-11T21:53:28,0.97,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-12,20.6,15.2,17.4,20.6,15.2,17.4,13.4,78.6,22.793,100,41.67,rain,0,0,33,15.6,331.5,1012.3,89,20.2,261.2,22.5,8,,2010-06-12T05:47:32,2010-06-12T21:54:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-13,19.2,11.2,15.6,19.2,11.2,15.6,9,65.6,0,0,0,,0,0,27.4,16,3.6,1016.3,63.4,36.4,216,18.7,5,,2010-06-13T05:47:21,2010-06-13T21:54:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-14,19.3,13.9,16.6,19.3,13.9,16.6,11.3,71,2.934,100,8.33,rain,0,0,34.7,13.6,51.4,1013,66.5,25.3,152.2,13.2,5,,2010-06-14T05:47:13,2010-06-14T21:55:09,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-15,20.7,14,16.7,20.7,14,16.7,11.3,71.5,0,0,0,,0,0,53.5,26.2,15.8,1019.1,66.6,21.7,244.1,20.9,8,,2010-06-15T05:47:08,2010-06-15T21:55:38,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-16,21.1,10.4,16.2,21.1,10.4,16.2,8,59.8,0,0,0,,0,0,55.7,29.7,22.8,1017.5,34.5,29.6,293.7,25.4,9,,2010-06-16T05:47:06,2010-06-16T21:56:04,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-17,20.4,14.5,16.7,20.4,14.5,16.7,9.6,63.4,0,0,0,,0,0,44.3,21.3,23.5,1015.8,90.8,37,150.8,13.2,5,,2010-06-17T05:47:06,2010-06-17T21:56:28,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-18,18.9,13.4,16.2,18.9,13.4,16.2,11.1,72.1,0,0,0,,0,0,33.5,20.8,358.4,1016.4,84,23.5,303.6,25.9,9,,2010-06-18T05:47:09,2010-06-18T21:56:50,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-19,15.8,10.9,13.1,15.8,10.9,13.1,7.1,67.8,0.609,100,16.67,rain,0,0,46.4,22.4,354.2,1014.1,83.5,34,326.4,28.2,9,,2010-06-19T05:47:15,2010-06-19T21:57:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-20,14.6,9.5,11.8,14.6,7.3,11.4,6.3,69.2,0.305,100,4.17,rain,0,0,44.2,22,348,1018.1,89.4,41.6,251.3,21.6,6,,2010-06-20T05:47:23,2010-06-20T21:57:24,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-21,17.5,9.7,13.7,17.5,8.6,13.6,7.2,65.7,0,0,0,,0,0,29,14.9,358.6,1023,80.7,38.5,267.8,23.3,7,,2010-06-21T05:47:34,2010-06-21T21:57:38,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-22,23,11.8,17.4,23,11.8,17.4,8.6,59.4,0.01,100,4.17,rain,0,0,35.4,17.3,11.3,1023.8,17,28.7,356,30.7,9,,2010-06-22T05:47:47,2010-06-22T21:57:49,0.36,Rain,Clear conditions throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-23,25.6,13.9,20.1,25.6,13.9,20.1,10,54.6,0,0,0,,0,0,29.2,14.4,17.3,1022.3,15.9,34.7,347.8,29.9,9,,2010-06-23T05:48:03,2010-06-23T21:57:57,0.39,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-24,26.9,14.9,21.2,26.7,14.9,21.2,10.4,52,0,0,0,,0,0,27.8,14.3,338.2,1019.6,7.1,36.2,329.9,28.6,8,,2010-06-24T05:48:22,2010-06-24T21:58:02,0.43,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-25,27.2,14.8,21.4,26.6,14.8,21.4,10.6,52.8,0,0,0,,0,0,22.4,11.6,341.8,1017,20.8,33.2,343.9,29.8,9,,2010-06-25T05:48:43,2010-06-25T21:58:05,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-26,29.2,16.7,23.6,28.3,16.7,23.3,12.4,52.1,0,0,0,,0,0,22.6,12.8,19.3,1015.4,30.7,31.5,343.3,29.7,9,,2010-06-26T05:49:07,2010-06-26T21:58:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-27,30.2,19,25.4,29.2,19,25.1,12.7,46.8,0,0,0,,0,0,22.9,12.6,30.2,1017.1,16.6,28.5,316.4,27.2,9,,2010-06-27T05:49:33,2010-06-27T21:58:02,0.53,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-28,29.5,20,24.4,28.9,20,24.3,14,53.5,0,0,0,,0,0,31.6,19.4,345.1,1019.3,47.5,27.8,272,23.4,8,,2010-06-28T05:50:01,2010-06-28T21:57:56,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-29,28.2,17,22.8,27,17,22.6,10.5,50.5,1.591,100,20.83,rain,0,0,28.5,15.7,335.2,1020.7,33.5,26.4,291.5,25.3,9,,2010-06-29T05:50:32,2010-06-29T21:57:48,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-06-30,29.9,16.4,23.9,28.5,16.4,23.5,9.3,41.3,0,0,0,,0,0,22.7,9.7,225.2,1020.2,16.3,33.8,329.9,28.5,9,,2010-06-30T05:51:06,2010-06-30T21:57:37,0.63,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-01,32.4,19.4,26.4,31.2,19.4,25.9,13,45.8,0,0,0,,0,0,34.8,16.2,184.7,1014.8,24.3,30.9,294.4,25.4,8,,2010-07-01T05:51:41,2010-07-01T21:57:23,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-02,34.2,22.1,26.9,33.5,22.1,26.9,15.8,52.5,0.62,100,8.33,rain,0,0,62.9,23.4,192.1,1012.8,18.4,31.9,333.3,28.6,9,,2010-07-02T05:52:19,2010-07-02T21:57:06,0.69,Rain,Clear conditions throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-03,24,17.6,20.5,24,17.6,20.5,17.2,81.8,9.362,100,20.83,rain,0,0,26.3,15.8,318.4,1018.5,70,16.7,155.2,13.3,5,,2010-07-03T05:52:59,2010-07-03T21:56:47,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-04,26.3,15.1,20.4,26.3,15.1,20.4,10.8,55.8,0,0,0,,0,0,24,14.2,307.1,1022.6,21.5,24.5,344.3,29.8,9,,2010-07-04T05:53:41,2010-07-04T21:56:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-05,23.6,15.8,19.8,23.6,15.8,19.8,12.7,64.8,0.031,100,4.17,rain,0,0,36.7,21,314.5,1022.3,34.4,27,244,21.2,7,,2010-07-05T05:54:26,2010-07-05T21:56:00,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-06,24.6,13,19.1,24.6,13,19.1,9.4,56,0,0,0,,0,0,23.4,12.7,316.8,1024.9,24.5,37.2,332.2,28.7,9,,2010-07-06T05:55:12,2010-07-06T21:55:33,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-07,29.2,15.8,22.9,27.9,15.8,22.6,9.9,46.2,0,0,0,,0,0,23.6,10.7,149.6,1021.6,1.9,35,348.4,30.3,9,,2010-07-07T05:56:00,2010-07-07T21:55:02,0.86,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-08,32.7,18.3,26.2,30.9,18.3,25.5,10.5,39.9,0,0,0,,0,0,21.9,8.3,190.3,1018.2,5.8,32.5,350.5,30.4,9,,2010-07-08T05:56:50,2010-07-08T21:54:30,0.89,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-09,31.7,22,26.8,31.9,22,27,16.1,53.1,0,0,0,,0,0,31.4,13.6,175.6,1016.9,53.3,37.1,252.5,21.7,8,,2010-07-09T05:57:43,2010-07-09T21:53:54,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-10,27.1,19.7,23.9,28,19.7,24,16,61.5,0.274,100,8.33,rain,0,0,27.5,14.2,338.9,1018.3,34.2,36.8,196.6,17,5,,2010-07-10T05:58:36,2010-07-10T21:53:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-11,30.6,20,25.3,29.5,20,25,14.9,56.4,0.006,100,4.17,rain,0,0,34.7,15.9,204.6,1016,12.8,27.7,315.9,27.2,9,,2010-07-11T05:59:32,2010-07-11T21:52:35,0,Rain,Clear conditions throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-12,26.5,19,22.8,26.5,19,22.8,15.3,65.4,20.757,100,12.5,rain,0,0,42.7,17.1,204.6,1012.9,61.4,31.5,145.6,12.4,5,,2010-07-12T06:00:30,2010-07-12T21:51:52,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-13,27.2,18.7,22.8,27.1,18.7,22.8,13.8,58.6,0,0,0,,0,0,47.9,25.4,205.5,1010.8,58.3,34,293.7,25.2,9,,2010-07-13T06:01:29,2010-07-13T21:51:06,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-14,21.7,16.6,19.3,21.7,16.6,19.3,14.5,74.6,40.633,100,29.17,rain,0,0,46.8,20.4,200.5,1007.6,52.4,34.7,230.2,19.8,8,,2010-07-14T06:02:29,2010-07-14T21:50:18,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-15,23.5,14.3,19.1,23.5,14.3,19.1,10.6,60.5,1.329,100,20.83,rain,0,0,48.1,21.5,207.4,1012.8,42.5,33.4,326.7,28.2,8,,2010-07-15T06:03:31,2010-07-15T21:49:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-16,23.1,16.2,19.5,23.1,16.2,19.5,12.5,64.3,0,0,0,,0,0,39.1,21,209.2,1014.9,42.2,46.1,291.5,25.1,9,,2010-07-16T06:04:35,2010-07-16T21:48:34,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-17,22.2,14.4,18.2,22.2,14.4,18.2,9.7,59.6,0,0,0,,0,0,32.8,16.8,266.9,1021.8,49.8,43.4,303.8,26.3,9,,2010-07-17T06:05:40,2010-07-17T21:47:39,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-18,25,13.2,19.3,25,13.2,19.3,6.5,45.5,0,0,0,,0,0,20.9,10.9,19.5,1026.9,0.3,45.4,345.2,29.8,9,,2010-07-18T06:06:46,2010-07-18T21:46:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-19,29,15.8,22.9,27.8,15.8,22.6,8.4,41.3,0,0,0,,0,0,23,10.3,45.7,1021.6,8,42.2,338.4,29,9,,2010-07-19T06:07:54,2010-07-19T21:45:40,0.27,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-20,31.5,17.1,25.1,30,17.1,24.7,11.5,44.5,0,0,0,,0,0,26,12.9,152.9,1012.3,19.7,32.8,255.3,22.3,9,,2010-07-20T06:09:03,2010-07-20T21:44:38,0.3,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-21,23.5,18.4,20.6,23.5,18.4,20.6,13.5,64.7,0.358,100,16.67,rain,0,0,40.4,20.7,202.5,1008.9,77.4,36,178.1,15.2,6,,2010-07-21T06:10:13,2010-07-21T21:43:33,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-22,24.6,14.4,19.7,24.6,14.4,19.7,11.2,60.5,0,0,0,,0,0,31.8,13.8,218.2,1013.5,59.8,39.2,244.8,21.2,8,,2010-07-22T06:11:24,2010-07-22T21:42:26,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-23,21.8,14.7,18.4,21.8,14.7,18.4,11.9,66.5,0.833,100,25,rain,0,0,36.6,18.9,270.8,1018.5,61.4,42,233.1,20.1,7,,2010-07-23T06:12:36,2010-07-23T21:41:17,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-24,23.8,13.6,18.8,23.8,13.6,18.8,11.1,64.1,0.006,100,4.17,rain,0,0,19.5,11,314.6,1023.5,58.7,26.5,286.1,24.7,8,,2010-07-24T06:13:49,2010-07-24T21:40:06,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-25,21.7,17.1,19.2,21.7,17.1,19.2,12.1,63.8,0,0,0,,0,0,27.6,13,323.4,1018.9,82.6,36.5,168.8,14.7,4,,2010-07-25T06:15:03,2010-07-25T21:38:52,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-26,23.6,16.4,19.6,23.6,16.4,19.6,14.5,73.1,0.361,100,8.33,rain,0,0,36.6,19.1,311.7,1016.7,86.3,30.2,192.9,16.8,6,,2010-07-26T06:16:18,2010-07-26T21:37:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-27,25.2,18.3,21.2,25.2,18.3,21.2,16.1,74.1,1.21,100,16.67,rain,0,0,21.3,12,331,1018.5,91,24.3,262.3,22.6,8,,2010-07-27T06:17:34,2010-07-27T21:36:20,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-28,26,18.6,21.7,26,18.6,21.7,13.2,60.8,0.1,100,4.17,rain,0,0,36.3,18.5,300.4,1018,70.4,33.5,300,25.7,9,,2010-07-28T06:18:51,2010-07-28T21:35:00,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999,remote"
Sceaux,2010-07-29,21.2,14.8,18.1,21.2,14.8,18.1,10.7,63.6,0,0,0,,0,0,34.7,20.6,316.8,1015.9,74.4,40,301.7,26.1,8,,2010-07-29T06:20:08,2010-07-29T21:33:39,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-30,25.1,13.2,19.3,25.1,13.2,19.3,10.1,57.7,0,0,0,,0,0,22.3,8.4,261,1015.8,29.3,39.3,300.9,26.1,8,,2010-07-30T06:21:26,2010-07-30T21:32:16,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-07-31,29.2,19.3,23.4,28.1,19.3,23.2,12.4,51.8,0.006,100,4.17,rain,0,0,33.5,16.2,234.6,1014.4,66.5,35,257.2,22.3,7,,2010-07-31T06:22:45,2010-07-31T21:30:51,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-01,23.6,17.1,19.8,23.6,17.1,19.8,12.5,64,0,0,0,,0,0,25.5,13.5,291.7,1015.3,63.6,42.2,193.1,16.6,5,,2010-08-01T06:24:04,2010-08-01T21:29:24,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-02,22.7,16.6,18.8,22.7,16.6,18.8,13.7,72.9,7.353,100,20.83,rain,0,0,40.5,11.7,306.2,1016.8,71.2,38.1,251.4,21.8,7,,2010-08-02T06:25:24,2010-08-02T21:27:55,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-03,23.8,13.6,18.7,23.8,13.6,18.7,11,63.9,0.278,100,8.33,rain,0,0,29.1,13.1,292,1017.7,28.2,32.2,290.5,25.1,8,,2010-08-03T06:26:45,2010-08-03T21:26:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-04,22.4,14.9,18.6,22.4,14.9,18.6,12.2,67,3.056,100,12.5,rain,0,0,42.5,18.5,241,1011.2,84.7,37.6,181,15.7,7,,2010-08-04T06:28:06,2010-08-04T21:24:53,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-05,20.6,13.5,17.2,20.6,13.5,17.2,9.5,63.3,0.021,100,8.33,rain,0,0,44.2,19.7,310.8,1012.6,60.3,34.8,304.6,26.4,8,,2010-08-05T06:29:27,2010-08-05T21:23:20,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-08-06,22.5,11.6,17.7,22.5,11.6,17.7,9.2,59.6,0.071,100,4.17,rain,0,0,23.5,11.3,252.4,1018.2,36.1,39.5,307.8,26.6,9,,2010-08-06T06:30:49,2010-08-06T21:21:45,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
